idPk;cost;warranty;inStock;timeDelevery;warrantyImported;usefulLife;spareParts;primaryFunctionalities;secondlyFunctionalities;brand;model;height;width;deep;weight;Items_idPk
586;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Permite mover el puntero del mouse tocando suavemente los botones planos de su superficie.";{};" Ablenet";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";734
587;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Permitir el aprendizaje de palabras y su pronunciación.";{};" AMDi - Advanced Multimedia Devices Inc.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";735
588;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Computadora personalizada, con pantalla táctil. Cuenta con 1 Gb RAM, 64 Gb disco de estado sólido, pantalla táctil de 10 pulgadas, puertos para conmutadores estándar, etc. Entre el software que incluye está el programa InterAACt para comunicación alternativa y aumentativa.";{};" DynaVox";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";736
589;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Permitir utilizar la computadora a través del emulador de mouse que funciona con luz, el usuario solamente debe permitir pasar la luz para que aSi active el mouse.";{};" CARE - Fundación Telefónica";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";737
590;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Impresora Braille";{};" Enabling Technologies";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";738
591;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Estos materiales plásticos tienen diferentes niveles de adherencia, y se pueden cortar del tamaño deseado para ser colocados sobre diversas superficies y apoyar sobre ellos equipos, elementos varios, etc., evitando su deslizamiento.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";739
592;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Software permite crear, editar e imprimir plantillas";{};" IntelliTools";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";740
593;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Conmutador tipo pulsador permite escuchar mensajes cuando se aprieta el botón.";{};" Ablenet.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";741
594;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Software permite a una persona con sordo ceguera comunicarse.";{};" Freedom Scientific";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";742
595;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Conmutador de tipo pulsador permite al usuario poder manejar el mouse";{};" AMDi - Advanced Multimedia Devices Inc.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";743
596;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Calculadora de cuatro funciones, con su pantalla LCD de gran tamaño, muestra la operación tal y como los estudiantes se les enseña.";{};" Nasco.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";744
597;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Utilizado para limpieza bucal del usuario.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";745
598;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Permitir el aprendizaje de palabras.";{};" Ablenet";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";746
599;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Mouse Conmutador doble para lengua, mentón o mejilla";{};" BJ-adaptaciones";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";747
600;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Permite sujetar un libro o documento, ajustando la altura e inclinación. Incluye bandas de material elástico para la sujeción.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";748
601;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Emulador del mouse que funciona a partir de la presión de teclas.";{};" CARE - Fundación Telefónica";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";749
602;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Permite controlar en Windows el puntero del mouse simplemente moviendo la cabeza, a partir de la imagen tomada por una webcam.";{};" Grupo de Robótica de la Universitat de Lleida.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";750
603;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Permite controlar en Windows el puntero del mouse simplemente moviendo la cabeza, a partir de la imagen tomada por una webcam.";{};" Boston College";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";751
604;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"conmutador juguetes u otros dispositivos que funcionen con baterías.";{};" Traxsys";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";752
605;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Impresora Braille";{};" Enabling Technologies";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";753
606;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Dar soporte a equipo tecnológico.";{};" Ablenet";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";754
607;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"No brinda información";{};" Ablenet";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";755
608;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Sistema de montaje para conmutadores y otros dispositivos";{};" Ablenet";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";756
609;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Brindar soporte al cuerpo del niño o niña para promover movimientos funcionales de arrastre.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";757
610;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Conmutador tipo Pulsador";{};" Traxsys";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";758
611;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Sistema para controlar el mouse de la computadora a través del movimiento de los ojos.";{};" Alea Technologies";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";759
612;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Aprendizaje de palabras.";{};" Ablenet";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";760
613;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Software Emulador de barrido.";{};" Jordi Lagares Roset";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";761
614;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Sistema de comunicación aumentativa para plataforma Ipod, Iphone e Ipad";{};" Juan Carlos González, App5b";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";762
615;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Software Emulador Mouse.";{};" Jordi Lagares Roset";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";763
616;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Permitir al usuario poder comer por Si solo.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";764
617;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Software Emulador Mouse por medio audio.";{};" Jordi Lagares Roset";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";765
618;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Comunicador de 4 casillas con barrido.";{};" Traxsys";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";766
619;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Dispositivo que permite grabar un mensaje, aviso, noticia";{};" Ablenet";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";767
620;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Emulador que convierte la acción de un conmutador estándar, o el sonido captado por un micrófono, en una o varias combinaciones de teclas o clics del mouse.";{};" Antonio Sacco";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";768
621;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Permitir la escritura manual del usuario.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";769
622;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Permitir el aprendizaje de la comunicación a las PcD Motriz o bien con trastornos del lenguaje.";{};" AMDi - Advanced Multimedia Devices Inc.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";770
623;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Software juego interactivos par Personas con Autismo";{};" John LeSieur";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";771
624;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Software Lector de pantalla para personas ciegas o con baja visión. Convierte el contenido de la pantalla en sonido.";{};" Freedom Scientific";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";772
625;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Mouse Conmutador de tipo pulsador.";{};" Enabling devices";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";773
626;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Mouse Conmutador tipo pulsador";{};" CARE - Fundación Telefónica";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";774
627;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Computadoras que pueden ser operados íntegramente a través del movimiento de los ojos.";{};" Tobii";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";775
628;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Software Magnificador de pantalla para personas con baja visión. Amplía la imagen de la pantalla hasta 60 veces, y permite modificar los colores y el contraste para facilitar la lectura. Incluye soporte para múltiples idiomas.";{};" Dolphin";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";776
629;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Dispositivo para colocar cilindros y botellas";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";777
630;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Mouse tipo “joystick” para utilizar con el mentón";{};" BJ-adaptaciones";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";778
631;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Ayuda táctil para personas con discapacidad auditiva.";{};" Tactaid.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";779
632;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Se coloca como base para vasos y otros implementos de cocina, evitando que estos se muevan, para abrir frascos, etc.";{};" Patterson Medical-Sammons Preston";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";780
633;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Generador de comunicadores de 7 niveles.";{};" Enabling devices";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";781
634;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Permitir al usuario poder tomar líquido por Si mismo y la tapa evita derrames involuntarios.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";782
635;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Permitir al usuario la mejor lectura de etiquetas o textos a través del amplificador.";{};" Freedom Scientific";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";783
636;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Mouse Conmutador de tipo pulsador";{};" AMDi - Advanced Multimedia Devices Inc.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";784
637;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Sistema de montaje para conmutadores y comunicadores livianos";{};" Ablenet";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";785
638;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Mouse tipo Pulsador Casero";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";786
639;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Corta Uñas Adaptado, Colocado sobre base de madera con material antideslizante para facilitar su uso.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";787
640;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Dispositivo limpiarse al usar el inodoro";{};" SelfWipe";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";788
641;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Software Convierte la imagen de un texto y audio";{};" Freedom Scientific";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";789
642;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Permitir al usuario poder tomar líquido por Si mismo y poder transportarlo en la silla de ruedas.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";790
643;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"se adapta al plato plano como un borde para evitar aSi que los alimentos se derramen.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";791
644;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Etiquetadora Braille";{};" Enabling Technologies";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";792
645;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Permite al niño o niña mantenerse en posición de pie con apoyo posterior.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";793
646;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Permite presionar teclas o realizar otras acciones moviendo la cabeza.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";794
647;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Software Programa de reconocimiento de voz.";{};" Nuance";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";795
648;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Teclado con letras grandes y en color de alto contraste, permite al usuario ver y escribir mejor.";{};" Ai Squared";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";796
649;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Brinda apoyo para desplazarse.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";797
650;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Software permitte escribir con leves movimientos de mouse";{};" The Inference Group";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";798
651;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Conmutador con sensor de movimientos musculares";{};" AMDi - Advanced Multimedia Devices Inc.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";799
652;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Mouse adaptado inalambrico.";{};" Ablenet";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";800
653;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Lee el contenido de la ventana de edición que tenga el foco de cualquier programa dentro Windows. Puede ser útil para alumnos con discapacidades motrices y/o visuales.";{};" Jordi Lagares Roset";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";801
654;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Permite apoyar la computadora, teclados, o bien libros.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";802
655;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Máquina para escritura en Braille estándar Perkins.";{};" Perkins";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";803
656;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Computadora personalizada, con pantalla táctil. Cuenta con 256 Mb SDRAM, 20 Gb HDD, pantalla táctil de 10 pulgadas, y Windows XP.";{};" AMDi - Advanced Multimedia Devices Inc.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";804
657;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Dar soporte a equipo tecnologico.";{};" AMDi - Advanced Multimedia Devices Inc.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";805
658;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Software que permite al usuario poder escribir desde un teclado virtual.";{};" Lake Software";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";806
659;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"No brinda información";{};" AMDi - Advanced Multimedia Devices Inc.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";807
660;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Grúa Hidráulica para transportar a usuario.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";808
661;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Lapicero ergonómico, diseñado para un mejor agarre.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";809
662;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Permitir al usuario tomar líquido por Si mismo.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";810
663;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Teclado en pantalla básico. Permite escribir sólo letras y dentro del mismo programa.";{};" Boston College";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";811
664;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Teclado en pantalla básico. Permite escribir sólo letras y dentro del mismo programa.";{};" Boston College";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";812
665;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Permite al usuario trabajar de manera más cómoda.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";813
666;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Sirve para apoyar libros pero, también, el teclado de la computadora.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";814
667;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Mouse adaptado casero";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";815
668;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Reloj braille";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";816
669;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Comunicador para ser utilizado por personas con discapacidad motriz o trastornos del lenguaje.";{};" Traxsys";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";817
670;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Permite comunicación y aprendizaje de palabras.";{};" Ablenet";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";818
671;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"No brinda información";{};" AMDi - Advanced Multimedia Devices Inc.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";819
672;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Focus - Display Braille";{};" Freedom Scientific";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";820
673;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Mesa con escotadura";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";821
674;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Mouse Conmutador de bamboleo.";{};" AMDi - Advanced Multimedia Devices Inc.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";822
675;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Permitir a la persona vestirse solo.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";823
676;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Puntero con agarre para la mano, que facilita la presión de teclas.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";824
677;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Fabricada en metacrilato u otro plástico transparente, posee un orificio para cada tecla, de manera que el usuario pueda presionarlas de manera independiente con mayor facilidad, ya sea con el dedo, o un licornio, varilla de mano, etc.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";825
678;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Fabricada en metacrilato u otro plástico transparente, posee un orificio para cada tecla, de manera que el usuario pueda presionarlas de manera independiente con mayor facilidad, ya sea con el dedo, o un licornio, varilla de mano, etc.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";826
679;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Programa pensado para ser utilizado como comunicador (de varias maneras distintas) y editor de tableros (plafones) de comunicación.";{};" Jordi Lagares Roset";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";827
680;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Magnificador portátil manual.";{};" Freedom Scientific";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";828
681;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Tabla con rodines";{};" Patterson Medical-Sammons Preston";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";829
682;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Se conecta al puerto USB y, al tocar dentro del marco, genera un clic o la operación de arrastrar. Se puede operar tanto con el dedo como con cualquier otro elemento. Para Windows, Mac y Linux.";{};" Keytec Inc.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";830
683;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Indicador de nivel de líquidos.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";831
684;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Permite activar cualquier aparato que funcione con baterías (por ejemplo un juguete, una radio, etc.) a través de un conmutador.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";832
685;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Convierte texto en audio formato wav o mp3";{};" Jordi Lagares Roset";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";833
686;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Conmutador electromiográfico que genera un clic a partir de la actividad muscular.";{};" Ablenet.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";834
687;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Kit para el cuidado diario.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";835
688;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Magnificador de pantalla para personas con baja visión";{};" Freedom Scientific";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";836
689;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Software Lector de pantalla libre personas ciegas o con baja visión. Convierte el contenido de la pantalla en sonido.";{};" NV Access";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";837
690;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Grabadora audio con Pictograma";{};"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";838
691;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Producto: Comunicador de 32 casillas con barrido. Admite la grabación de 32 mensajes por nivel, de hasta 4.5 segundos cada uno, y posee dos conectores estándar tipo plug 3.5 mm. para conectar conmutadores. El barrido utiliza una luz en cada casilla, puede ser lineal o por pasos, y se puede optar por tres velocidades diferentes.";{};" AMDi - Advanced Multimedia Devices Inc.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";839
692;"Gratis";"No brinda información";0;"Desde 1 semana en adelante, depende de disponibilidad.";0;"No";{};"Funda tipo almohadilla para pulsador.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";840
